Fase,FechaMedicion,Voltaje,Corriente,Potencia,FactorPotencia,Frecuencia,EnergiaActiva
2,2026-02-19 05:00:00,118.23,0.388,25.23,0.55,59.93,382.258
2,2026-02-19 05:10:00,116.51,0.384,25.08,0.56,59.96,382.262
2,2026-02-19 05:20:00,117.75,0.387,25.14,0.55,59.95,382.267
2,2026-02-19 05:30:00,116.53,0.445,32.21,0.608,59.97,382.272
2,2026-02-19 05:40:00,115.38,0.585,54.21,0.803,59.97,382.281
2,2026-02-19 05:50:00,115.32,0.543,48.78,0.779,59.94,382.289
2,2026-02-19 06:00:00,116.09,0.362,21.7,0.509,59.94,382.293
2,2026-02-19 06:10:00,116.36,0.356,20.25,0.489,59.96,382.296
2,2026-02-19 06:20:00,116.71,0.38,23.14,0.508,59.94,382.3
2,2026-02-19 06:30:00,117.16,0.348,20.1,0.493,59.97,382.303
2,2026-02-19 06:40:00,117.35,0.34,19.75,0.494,59.97,382.306
2,2026-02-19 06:50:00,116.32,0.338,19.53,0.494,59.94,382.31
2,2026-02-19 07:00:00,116.5,0.332,19.58,0.505,59.95,382.313
2,2026-02-19 07:10:00,115.77,0.333,19.65,0.51,59.98,382.316
2,2026-02-19 07:20:00,115.24,0.415,31.2,0.621,59.94,382.321
2,2026-02-19 07:30:00,114.38,0.606,56.11,0.808,59.94,382.33
2,2026-02-19 07:40:00,115.07,0.612,57.04,0.809,59.97,382.34
2,2026-02-19 07:50:00,116.16,0.616,57.31,0.802,59.94,382.35
2,2026-02-19 08:00:00,114.73,4.182,462.24,0.897,59.95,382.422
2,2026-02-19 08:10:00,111.78,7.754,858.78,0.99,59.96,382.566
2,2026-02-19 08:20:00,110.96,7.449,818.66,0.99,59.95,382.703
2,2026-02-19 08:30:00,112.61,7.469,834.01,0.99,59.96,382.843
2,2026-02-19 08:40:00,111.69,7.468,826.97,0.99,59.97,382.981
2,2026-02-19 08:50:00,112.55,7.695,857.88,0.99,59.96,383.123
2,2026-02-19 09:00:00,110.61,7.607,833.8,0.99,59.96,383.264
2,2026-02-19 09:10:00,110.62,7.554,828.17,0.99,59.98,383.402
2,2026-02-19 09:20:00,112.17,7.718,858.02,0.99,59.98,383.545
2,2026-02-19 09:30:00,113.02,7.626,855.31,0.99,59.98,383.688
2,2026-02-19 09:40:00,112.52,7.609,849.18,0.99,59.95,383.83
2,2026-02-19 09:50:00,112.99,7.591,851.25,0.99,59.95,383.973
2,2026-02-19 10:00:00,112.53,7.647,853.73,0.99,59.95,384.116
2,2026-02-19 10:10:00,113.09,7.559,848.52,0.99,59.94,384.258
2,2026-02-19 10:20:00,112.25,7.763,861.55,0.988,59.95,384.402
2,2026-02-19 10:30:00,111.28,8.469,917.87,0.976,59.94,384.555
2,2026-02-19 10:40:00,111.62,8.521,926.74,0.975,59.92,384.71
2,2026-02-19 10:50:00,111.167,8.07,883.222,0.983,59.944,384.859
2,2026-02-19 11:00:00,111.85,7.859,869.99,0.989,59.95,385.006
2,2026-02-19 11:10:00,109.97,8.214,883.9,0.979,59.93,385.154
2,2026-02-19 11:20:00,109.26,8.4,900.56,0.983,59.96,385.303
2,2026-02-19 11:30:00,108.93,9.451,996.36,0.967,59.94,385.469
2,2026-02-19 11:40:00,110.57,8.257,897.78,0.982,59.97,385.621
2,2026-02-19 11:50:00,111.078,7.515,828.356,0.99,59.967,385.759
2,2026-02-19 12:00:00,111.86,6.883,760.94,0.969,59.95,385.898
2,2026-02-19 12:10:00,113.07,1.248,107.53,0.763,59.95,385.916
2,2026-02-19 12:20:00,112.08,1.239,104.18,0.75,59.96,385.933
2,2026-02-19 12:30:00,110.76,1.275,106.71,0.757,59.96,385.95
2,2026-02-19 12:40:00,110.69,1.318,109.9,0.753,59.97,385.968
2,2026-02-19 12:50:00,112.888,1.302,108.975,0.741,59.925,385.987
2,2026-02-19 13:00:00,115.07,1.332,116.73,0.762,59.94,386.006
2,2026-02-19 13:10:00,114.83,1.176,100.54,0.744,59.97,386.023
2,2026-02-19 13:20:00,113.69,1.18,99.32,0.74,59.95,386.04
2,2026-02-19 13:30:00,115.562,1.121,93.962,0.725,59.962,386.056
2,2026-02-19 13:40:00,114.49,1.145,95.4,0.728,59.96,386.072
2,2026-02-19 13:50:00,112.5,1.125,91.52,0.723,59.97,386.087
2,2026-02-19 14:00:00,113.98,1.178,98.85,0.735,59.94,386.104
2,2026-02-19 14:10:00,114.2,1.26,107.54,0.746,59.97,386.122
2,2026-02-19 14:20:00,114.28,1.25,107.33,0.75,59.94,386.14
2,2026-02-19 14:30:00,112.68,6.833,760.3,0.965,59.95,386.259
2,2026-02-19 14:40:00,113.75,7.517,849.46,0.99,59.94,386.401
2,2026-02-19 14:50:00,113.33,7.479,842.09,0.99,59.94,386.542
2,2026-02-19 15:00:00,110.94,7.509,827.53,0.99,59.99,386.681
2,2026-02-19 15:10:00,111.39,7.61,841.38,0.99,59.99,386.821
2,2026-02-19 15:20:00,110.58,7.609,834.37,0.99,59.94,386.96
2,2026-02-19 15:30:00,112.04,7.661,852.2,0.99,59.93,387.102
2,2026-02-19 15:40:00,114.05,7.75,877.5,0.99,59.97,387.249
2,2026-02-19 15:50:00,111.95,7.658,850.725,0.99,59.95,387.362
2,2026-02-19 16:00:00,112.4,7.581,846.12,0.99,59.92,387.531
2,2026-02-19 16:10:00,112.25,7.415,827.14,0.99,59.95,387.67
2,2026-02-19 16:20:00,113.7,7.507,847.93,0.99,59.96,387.811
2,2026-02-19 16:30:00,113.46,7.487,844.08,0.991,59.95,387.953
2,2026-02-19 16:40:00,114.978,7.565,864.144,0.99,59.944,388.083
2,2026-02-19 16:50:00,112.822,7.429,832.511,0.99,59.922,388.238
2,2026-02-19 17:00:00,113.788,7.528,850.812,0.99,60.0,388.379
2,2026-02-19 17:10:00,114.35,7.572,859.71,0.99,59.97,388.523
2,2026-02-19 17:20:00,115.39,7.626,874.12,0.99,59.96,388.669
2,2026-02-19 17:30:00,115.32,7.596,869.65,0.99,59.92,388.814
2,2026-02-19 17:40:00,113.588,7.464,841.95,0.99,59.925,388.956
2,2026-02-19 17:50:00,112.86,7.877,878.84,0.989,59.97,389.103
2,2026-02-19 18:00:00,114.988,4.991,537.212,0.864,59.962,389.195
2,2026-02-19 18:10:00,116.56,1.761,152.17,0.741,59.92,389.22
2,2026-02-19 18:20:00,116.375,1.811,157.425,0.744,59.95,389.246
2,2026-02-19 18:30:00,114.66,1.809,157.02,0.756,59.97,389.272
2,2026-02-19 18:40:00,114.1,1.696,145.38,0.752,59.95,389.296
2,2026-02-19 18:50:00,112.96,2.028,181.32,0.79,59.98,389.326
2,2026-02-19 19:00:00,113.77,2.018,184.78,0.804,59.97,389.357
2,2026-02-19 19:10:00,115.12,1.953,181.5,0.807,59.99,389.388
2,2026-02-19 19:20:00,115.07,1.925,178.78,0.808,59.98,389.417
2,2026-02-19 19:30:00,113.58,2.268,207.13,0.805,59.95,389.453
2,2026-02-19 19:40:00,113.72,2.785,244.34,0.776,59.94,389.493
2,2026-02-19 19:50:00,115.48,2.662,251.49,0.827,59.93,389.534
2,2026-02-19 20:00:00,116.438,2.143,196.8,0.788,59.975,389.57
2,2026-02-19 20:10:00,116.54,2.357,214.36,0.787,59.96,389.603
2,2026-02-19 20:20:00,116.26,2.096,182.29,0.748,59.93,389.634
2,2026-02-19 20:30:00,115.36,2.294,200.57,0.758,59.95,389.67
2,2026-02-19 20:40:00,116.5,2.334,202.49,0.744,59.96,389.704
2,2026-02-19 20:50:00,115.76,2.376,208.78,0.765,59.97,389.738
2,2026-02-19 21:00:00,118.025,2.411,211.9,0.746,59.962,389.768
2,2026-02-19 21:10:00,118.06,1.601,136.76,0.724,59.97,389.797
2,2026-02-19 21:20:00,117.87,1.768,158.55,0.76,59.95,389.823
2,2026-02-19 21:30:00,118.76,1.806,170.88,0.798,59.94,389.852
2,2026-02-19 21:40:00,116.8,7.685,894.86,1.0,59.96,389.988
2,2026-02-19 21:50:00,115.39,7.562,869.66,1.0,59.95,390.133
2,2026-02-19 22:00:00,115.462,5.122,577.3,0.932,59.975,390.247
2,2026-02-19 22:10:00,116.83,0.976,89.18,0.775,59.93,390.262
2,2026-02-19 22:20:00,118.38,0.523,41.64,0.669,59.97,390.269
2,2026-02-19 22:30:00,119.2,0.371,23.15,0.518,59.95,390.273
2,2026-02-19 22:40:00,117.65,0.35,20.375,0.495,59.95,390.276
2,2026-02-19 22:50:00,117.49,0.375,22.48,0.504,59.94,390.28
2,2026-02-19 23:00:00,117.18,0.36,20.27,0.48,59.97,390.283
2,2026-02-19 23:10:00,116.9,0.358,20.3,0.485,59.94,390.287
2,2026-02-19 23:20:00,117.23,0.353,20.24,0.49,59.96,390.29
2,2026-02-19 23:30:00,118.525,0.352,20.362,0.489,59.925,390.294
2,2026-02-19 23:40:00,118.85,0.356,20.51,0.485,59.94,390.297
2,2026-02-19 23:50:00,118.81,0.354,20.34,0.484,59.97,390.3
2,2026-02-20 00:00:00,118.93,0.35,20.41,0.49,59.94,390.304
2,2026-02-20 00:10:00,118.55,0.35,20.36,0.49,59.94,390.307
2,2026-02-20 00:20:00,120.31,0.351,20.4,0.48,59.94,390.311
2,2026-02-20 00:30:00,118.92,0.354,20.34,0.481,59.97,390.314
2,2026-02-20 00:40:00,120.84,0.352,20.54,0.483,59.97,390.318
2,2026-02-20 00:50:00,120.07,0.354,20.46,0.481,59.93,390.321
2,2026-02-20 01:00:00,119.54,0.352,20.33,0.482,59.99,390.324
2,2026-02-20 01:10:00,117.39,0.352,20.17,0.489,59.99,390.328
2,2026-02-20 01:20:00,117.48,0.35,20.26,0.494,59.95,390.331
2,2026-02-20 01:30:00,117.94,0.346,20.04,0.49,59.96,390.334
2,2026-02-20 01:40:00,119.51,0.346,20.12,0.489,59.96,390.338
2,2026-02-20 01:50:00,120.55,0.357,20.68,0.481,59.98,390.341
2,2026-02-20 02:00:00,119.59,0.351,20.41,0.485,59.96,390.345
2,2026-02-20 02:10:00,118.28,0.345,20.2,0.495,59.94,390.348
2,2026-02-20 02:20:00,117.14,0.346,20.22,0.5,59.98,390.351
2,2026-02-20 02:30:00,117.72,0.348,20.26,0.496,59.93,390.355
2,2026-02-20 02:40:00,117.75,0.354,20.22,0.485,59.97,390.358
2,2026-02-20 02:50:00,120.45,0.37,22.54,0.5,59.9,390.362
2,2026-02-20 03:00:00,120.52,0.346,20.47,0.491,59.97,390.365
2,2026-02-20 03:10:00,118.61,0.347,20.26,0.491,59.95,390.369
2,2026-02-20 03:20:00,117.63,0.355,20.21,0.483,59.96,390.372
2,2026-02-20 03:30:00,117.91,0.447,30.26,0.56,59.96,390.377
2,2026-02-20 03:40:00,117.92,0.393,25.77,0.555,59.94,390.381
2,2026-02-20 03:50:00,118.53,0.391,25.85,0.559,59.98,390.385
2,2026-02-20 04:00:00,119.72,0.39,25.83,0.554,59.94,390.39
2,2026-02-20 04:10:00,120.27,0.396,25.98,0.545,59.93,390.394
2,2026-02-20 04:20:00,118.79,0.394,25.81,0.553,59.93,390.398
2,2026-02-20 04:30:00,117.39,0.39,25.72,0.563,59.94,390.403
2,2026-02-20 04:40:00,117.87,0.39,25.72,0.561,59.96,390.407
2,2026-02-20 04:50:00,117.29,0.41,26.9,0.557,59.94,390.412
2,2026-02-20 05:00:00,118.91,0.416,27.93,0.56,59.93,390.416
2,2026-02-20 05:10:00,118.275,0.395,25.775,0.552,59.938,390.421
2,2026-02-20 05:20:00,118.76,0.394,25.84,0.553,59.94,390.425
2,2026-02-20 05:30:00,115.78,0.4,25.65,0.555,59.96,390.429
2,2026-02-20 05:40:00,115.65,0.598,52.79,0.754,59.94,390.438
2,2026-02-20 05:50:00,115.2,0.553,50.09,0.786,59.97,390.446
2,2026-02-20 06:00:00,116.63,0.406,27.31,0.559,59.94,390.45
2,2026-02-20 06:10:00,117.29,0.344,20.21,0.5,59.96,390.454
2,2026-02-20 06:20:00,117.43,0.362,22.15,0.515,59.97,390.458
2,2026-02-20 06:30:00,118.1,0.35,20.32,0.49,59.96,390.461
2,2026-02-20 06:40:00,115.11,0.345,20.04,0.504,59.94,390.464
2,2026-02-20 06:50:00,114.24,0.346,20.03,0.506,59.96,390.468
2,2026-02-20 07:00:00,115.88,0.342,20.11,0.509,59.92,390.471
2,2026-02-20 07:10:00,116.26,0.345,20.2,0.504,59.95,390.475
2,2026-02-20 07:20:00,115.39,0.346,20.03,0.501,59.96,390.478
2,2026-02-20 07:30:00,116.93,0.344,20.1,0.501,59.98,390.481
2,2026-02-20 07:40:00,116.4,0.342,19.96,0.502,59.93,390.485
2,2026-02-20 07:50:00,117.33,0.335,19.65,0.502,59.99,390.488
2,2026-02-20 08:00:00,117.48,0.338,19.73,0.496,59.97,390.491
2,2026-02-20 08:10:00,114.42,0.341,19.48,0.501,59.92,390.494
2,2026-02-20 08:20:00,113.49,0.678,50.19,0.578,59.93,390.502
2,2026-02-20 08:30:00,112.04,3.711,385.53,0.821,59.96,390.557
2,2026-02-20 08:40:00,110.7,7.172,787.96,0.99,59.96,390.689
2,2026-02-20 08:50:00,111.84,7.5,833.0,0.99,59.94,390.827
2,2026-02-20 09:00:00,113.11,7.478,840.77,0.991,59.97,390.969
2,2026-02-20 09:10:00,113.51,7.562,852.38,0.99,59.97,391.111
2,2026-02-20 09:20:00,111.52,7.593,840.52,0.99,59.95,391.251
2,2026-02-20 09:30:00,111.72,7.629,845.79,0.99,59.96,391.392
2,2026-02-20 09:40:00,110.71,7.554,829.75,0.99,59.95,391.531
2,2026-02-20 09:50:00,107.27,7.378,784.72,0.99,59.96,391.662
2,2026-02-20 10:00:00,107.81,7.338,784.71,0.99,59.93,391.793
2,2026-02-20 10:10:00,110.72,7.464,820.75,0.99,59.95,391.93
2,2026-02-20 10:20:00,112.69,7.496,839.53,0.991,59.95,392.07
2,2026-02-20 10:30:00,111.69,7.426,824.15,0.99,60.0,392.208
2,2026-02-20 10:40:00,111.55,7.43,823.99,0.991,59.95,392.345
2,2026-02-20 10:50:00,112.144,7.458,831.556,0.99,59.978,392.482
2,2026-02-20 11:00:00,112.49,7.52,840.46,0.99,59.93,392.622
2,2026-02-20 11:10:00,110.86,7.727,850.89,0.99,59.96,392.764
2,2026-02-20 11:20:00,111.57,7.762,860.07,0.99,59.96,392.907
2,2026-02-20 11:30:00,110.44,7.649,838.54,0.99,59.95,393.048
2,2026-02-20 11:40:00,109.12,7.627,825.49,0.99,59.94,393.185
2,2026-02-20 11:50:00,109.8,7.612,829.613,0.99,59.95,393.325
2,2026-02-20 12:00:00,111.67,7.737,857.44,0.99,59.97,393.468
2,2026-02-20 12:10:00,111.91,7.781,864.47,0.99,59.98,393.612
2,2026-02-20 12:20:00,111.49,7.585,839.72,0.99,59.97,393.752
2,2026-02-20 12:30:00,113.78,7.645,864.28,0.991,59.97,393.896
2,2026-02-20 12:40:00,112.73,7.433,833.45,0.992,59.95,394.035
2,2026-02-20 12:50:00,111.01,7.367,813.26,0.991,59.94,394.172
2,2026-02-20 13:00:00,112.32,6.227,683.38,0.941,59.93,394.289
2,2026-02-20 13:10:00,117.58,1.232,109.25,0.752,59.95,394.307
2,2026-02-20 13:20:00,114.57,1.356,123.77,0.797,59.95,394.328
2,2026-02-20 13:30:00,115.39,1.363,125.7,0.8,59.97,394.348
2,2026-02-20 13:40:00,116.475,1.106,93.9,0.728,59.962,394.364
2,2026-02-20 13:50:00,116.3,1.094,92.01,0.722,59.93,394.38
2,2026-02-20 14:00:00,115.09,1.282,112.97,0.764,59.94,394.398
2,2026-02-20 14:10:00,114.13,1.211,100.88,0.731,59.97,394.414
2,2026-02-20 14:20:00,114.99,1.432,120.65,0.733,59.95,394.434
2,2026-02-20 14:30:00,114.52,1.358,114.5,0.735,59.95,394.453
2,2026-02-20 14:40:00,115.53,1.31,111.15,0.733,59.97,394.471
2,2026-02-20 14:50:00,115.86,1.3,110.71,0.736,59.95,394.49
2,2026-02-20 15:00:00,115.262,1.313,115.862,0.766,59.975,394.509
2,2026-02-20 15:10:00,112.61,1.32,111.41,0.75,59.91,394.528
2,2026-02-20 15:20:00,114.07,1.292,110.59,0.751,59.93,394.546
2,2026-02-20 15:30:00,113.85,1.462,131.912,0.792,60.0,394.569
2,2026-02-20 15:40:00,113.19,1.997,196.65,0.869,59.92,394.601
2,2026-02-20 15:50:00,114.27,1.989,197.83,0.87,59.97,394.635
2,2026-02-20 16:00:00,114.28,2.009,200.34,0.872,59.94,394.668
2,2026-02-20 16:10:00,115.53,2.001,201.68,0.871,59.97,394.702
2,2026-02-20 16:20:00,116.17,1.68,161.61,0.823,59.93,394.73
2,2026-02-20 16:30:00,114.28,1.481,134.81,0.797,59.95,394.753
2,2026-02-20 16:40:00,115.02,1.504,136.81,0.791,59.94,394.776
2,2026-02-20 16:50:00,115.06,2.102,188.49,0.786,59.95,394.805
2,2026-02-20 17:00:00,114.62,2.392,217.48,0.806,59.97,394.842
2,2026-02-20 17:10:00,116.4,1.816,169.84,0.804,59.93,394.869
2,2026-02-20 17:20:00,117.57,1.455,131.54,0.775,59.94,394.892
2,2026-02-20 17:30:00,114.12,1.487,131.6,0.776,59.93,394.916
2,2026-02-20 17:40:00,113.69,1.736,154.72,0.793,59.95,394.941
2,2026-02-20 17:50:00,116.15,1.59,135.43,0.739,59.96,394.964
2,2026-02-20 18:00:00,116.79,1.715,156.34,0.78,59.96,394.99
2,2026-02-20 18:10:00,116.99,0.805,61.6,0.607,59.97,395.001
2,2026-02-20 18:20:00,117.43,0.408,26.37,0.55,59.94,395.006
2,2026-02-20 18:30:00,114.99,0.413,26.05,0.548,59.98,395.01
2,2026-02-20 18:40:00,112.01,0.417,25.87,0.552,59.95,395.015
2,2026-02-20 18:50:00,115.54,0.651,49.76,0.647,59.96,395.023
2,2026-02-20 19:00:00,116.32,0.852,75.69,0.763,59.96,395.035
2,2026-02-20 19:10:00,115.288,0.85,74.95,0.764,59.938,395.048
2,2026-02-20 19:20:00,116.03,0.833,74.47,0.77,59.95,395.06
2,2026-02-20 19:30:00,116.21,0.834,74.61,0.77,59.94,395.073
2,2026-02-20 19:40:00,116.1,0.73,60.45,0.698,59.96,395.083
2,2026-02-20 19:50:00,116.5,0.508,35.42,0.599,59.98,395.089
2,2026-02-20 20:00:00,116.57,0.491,34.03,0.593,59.98,395.094
2,2026-02-20 20:10:00,116.075,0.545,39.075,0.617,59.962,395.1
2,2026-02-20 20:20:00,117.35,0.47,34.04,0.619,59.96,395.106
2,2026-02-20 20:30:00,116.97,0.488,35.51,0.621,59.98,395.112
2,2026-02-20 20:40:00,115.35,0.531,40.82,0.649,59.95,395.118
2,2026-02-20 20:50:00,116.12,1.121,106.25,0.815,59.94,395.135
2,2026-02-20 21:00:00,116.73,1.13,108.15,0.82,59.94,395.154
2,2026-02-20 21:10:00,117.71,1.14,110.14,0.82,59.97,395.172
2,2026-02-20 21:20:00,119.212,1.119,109.5,0.82,59.938,395.19
2,2026-02-20 21:30:00,118.39,1.121,108.98,0.82,59.97,395.209
2,2026-02-20 21:40:00,117.3,0.959,88.56,0.78,59.96,395.223
2,2026-02-20 21:50:00,116.35,0.883,76.71,0.746,59.94,395.236
2,2026-02-20 22:00:00,116.65,0.833,72.37,0.744,59.96,395.248
2,2026-02-20 22:10:00,116.87,0.805,69.65,0.74,59.94,395.26
2,2026-02-20 22:20:00,116.88,0.687,56.69,0.679,59.95,395.269
2,2026-02-20 22:30:00,117.25,0.377,22.88,0.513,59.97,395.273
2,2026-02-20 22:40:00,116.27,0.357,20.93,0.503,59.94,395.276
2,2026-02-20 22:50:00,115.91,0.36,20.91,0.5,59.94,395.28
2,2026-02-20 23:00:00,115.56,0.362,20.95,0.496,59.96,395.283
2,2026-02-20 23:10:00,116.72,0.356,19.93,0.481,59.98,395.287
2,2026-02-20 23:20:00,117.54,0.352,20.06,0.485,59.92,395.29
2,2026-02-20 23:30:00,119.15,0.345,19.88,0.483,59.95,395.293
2,2026-02-20 23:40:00,117.31,0.346,19.82,0.489,59.95,395.297
2,2026-02-20 23:50:00,118.79,0.348,19.94,0.483,59.95,395.3
2,2026-02-21 00:00:00,118.5,0.348,19.8,0.479,59.97,395.303
2,2026-02-21 00:10:00,118.77,0.346,19.83,0.481,59.97,395.307
2,2026-02-21 00:20:00,118.97,0.35,19.94,0.478,59.95,395.31
2,2026-02-21 00:30:00,117.78,0.357,19.84,0.472,59.95,395.314
2,2026-02-21 00:40:00,119.212,0.355,20.138,0.475,59.95,395.317
2,2026-02-21 00:50:00,118.4,0.348,20.13,0.49,59.96,395.32
2,2026-02-21 01:00:00,117.78,0.364,21.81,0.502,59.97,395.324
2,2026-02-21 01:10:00,116.17,0.404,25.75,0.534,59.97,395.328
2,2026-02-21 01:20:00,116.72,0.343,19.69,0.492,59.93,395.332
2,2026-02-21 01:30:00,117.26,0.344,19.74,0.491,59.94,395.335
2,2026-02-21 01:40:00,119.06,0.344,19.88,0.485,59.96,395.338
2,2026-02-21 01:50:00,119.1,0.347,19.88,0.481,59.97,395.341
2,2026-02-21 02:00:00,118.57,0.346,19.83,0.484,59.95,395.345
2,2026-02-21 02:10:00,117.83,0.364,22.13,0.509,59.98,395.348
2,2026-02-21 02:20:00,117.47,0.347,20.06,0.491,59.98,395.352
2,2026-02-21 02:30:00,117.61,0.344,19.76,0.49,59.95,395.355
2,2026-02-21 02:40:00,117.66,0.338,19.74,0.497,59.96,395.358
2,2026-02-21 02:50:00,119.56,0.338,19.9,0.493,59.96,395.362
2,2026-02-21 03:00:00,120.89,0.359,22.01,0.5,59.96,395.365
2,2026-02-21 03:10:00,118.66,0.345,19.79,0.482,59.93,395.369
2,2026-02-21 03:20:00,118.37,0.339,19.87,0.494,59.96,395.372
2,2026-02-21 03:30:00,118.2,0.369,23.6,0.538,59.94,395.376
2,2026-02-21 03:40:00,117.79,0.395,25.69,0.552,59.94,395.38
2,2026-02-21 03:50:00,117.53,0.395,25.5,0.549,59.98,395.385
2,2026-02-21 04:00:00,119.49,0.382,25.36,0.556,59.95,395.389
2,2026-02-21 04:10:00,119.51,0.384,25.38,0.552,59.98,395.393
2,2026-02-21 04:20:00,118.61,0.389,25.27,0.548,59.95,395.397
2,2026-02-21 04:30:00,116.67,0.386,25.23,0.561,59.93,395.401
2,2026-02-21 04:40:00,116.41,0.381,25.08,0.566,59.95,395.406
2,2026-02-21 04:50:00,117.71,0.384,25.19,0.558,59.92,395.41
2,2026-02-21 05:00:00,118.99,0.391,25.26,0.542,59.97,395.414
2,2026-02-21 05:10:00,119.388,0.388,25.688,0.554,59.962,395.418
2,2026-02-21 05:20:00,119.12,0.383,25.52,0.559,59.94,395.423
2,2026-02-21 05:30:00,117.85,0.387,25.24,0.552,59.96,395.427
2,2026-02-21 05:40:00,117.17,0.384,24.16,0.537,59.93,395.431
2,2026-02-21 05:50:00,117.73,0.343,19.76,0.489,59.95,395.434
2,2026-02-21 06:00:00,117.61,0.347,19.71,0.484,59.95,395.437
2,2026-02-21 06:10:00,118.19,0.349,19.88,0.482,59.93,395.441
2,2026-02-21 06:20:00,120.83,0.344,19.98,0.481,59.98,395.444
2,2026-02-21 06:30:00,120.01,0.345,20.01,0.483,59.96,395.448
2,2026-02-21 06:40:00,117.98,0.345,20.1,0.492,59.99,395.451
2,2026-02-21 06:50:00,118.07,0.348,20.06,0.487,59.96,395.454
2,2026-02-21 07:00:00,116.45,0.349,19.675,0.485,59.912,395.458
2,2026-02-21 07:10:00,117.84,0.34,19.7,0.491,59.96,395.461
2,2026-02-21 07:20:00,118.27,0.345,20.12,0.493,59.97,395.464
2,2026-02-21 07:30:00,118.01,0.342,19.79,0.49,59.94,395.468
2,2026-02-21 07:40:00,117.16,0.345,19.68,0.488,59.97,395.471
2,2026-02-21 07:50:00,115.12,0.343,19.66,0.498,59.99,395.474
2,2026-02-21 08:00:00,116.12,0.343,19.64,0.491,59.96,395.477
2,2026-02-21 08:10:00,117.46,0.345,19.73,0.486,59.95,395.481
2,2026-02-21 08:20:00,116.4,0.348,19.63,0.485,59.95,395.484
2,2026-02-21 08:30:00,116.81,0.353,19.75,0.481,59.96,395.487
2,2026-02-21 08:40:00,116.28,0.355,19.94,0.482,59.97,395.491
2,2026-02-21 08:50:00,116.4,0.348,20.11,0.497,59.95,395.494
2,2026-02-21 09:00:00,116.78,0.344,19.72,0.491,59.97,395.497
2,2026-02-21 09:10:00,116.46,0.34,19.58,0.494,59.95,395.501
2,2026-02-21 09:20:00,114.96,0.34,19.6,0.502,59.96,395.504
2,2026-02-21 09:30:00,114.19,0.338,19.55,0.507,59.97,395.507
2,2026-02-21 09:40:00,115.32,0.344,19.6,0.495,59.98,395.51
2,2026-02-21 09:50:00,116.7,0.344,19.65,0.49,59.95,395.514
2,2026-02-21 10:00:00,117.94,0.342,19.94,0.493,59.97,395.517
2,2026-02-21 10:10:00,115.63,0.344,19.76,0.496,59.95,395.52
2,2026-02-21 10:20:00,115.13,0.346,20.02,0.502,59.96,395.524
2,2026-02-21 10:30:00,113.56,0.338,19.51,0.51,59.97,395.527
2,2026-02-21 10:40:00,113.912,0.348,19.538,0.495,59.962,395.53
2,2026-02-21 10:50:00,113.1,0.344,19.39,0.498,59.94,395.534
2,2026-02-21 11:00:00,114.84,0.351,19.62,0.485,59.98,395.537
2,2026-02-21 11:10:00,114.17,0.35,19.55,0.489,59.95,395.54
2,2026-02-21 11:20:00,114.26,0.346,19.65,0.498,59.96,395.543
2,2026-02-21 11:30:00,113.22,0.348,19.47,0.494,59.94,395.546
2,2026-02-21 11:40:00,113.96,0.344,19.65,0.501,59.94,395.55
2,2026-02-21 11:50:00,113.78,0.345,19.86,0.505,59.93,395.553
2,2026-02-21 12:00:00,114.36,0.346,19.62,0.498,59.97,395.556
2,2026-02-21 12:10:00,117.29,0.347,19.81,0.487,59.98,395.56
2,2026-02-21 12:20:00,116.13,0.345,19.67,0.491,59.97,395.563
2,2026-02-21 12:30:00,114.438,0.35,19.575,0.49,59.95,395.566
2,2026-02-21 12:40:00,113.27,0.342,19.47,0.503,59.96,395.569
2,2026-02-21 12:50:00,113.93,0.352,19.57,0.487,59.94,395.573
2,2026-02-21 13:00:00,114.82,0.354,19.94,0.489,59.93,395.576
2,2026-02-21 13:10:00,116.17,0.356,19.96,0.482,59.94,395.579
2,2026-02-21 13:20:00,116.11,0.358,20.33,0.488,59.97,395.583
2,2026-02-21 13:30:00,117.48,0.352,19.85,0.48,59.95,395.586
2,2026-02-21 13:40:00,114.79,0.348,19.68,0.496,59.97,395.589
2,2026-02-21 13:50:00,115.44,0.353,19.7,0.483,59.97,395.593
2,2026-02-21 14:00:00,115.66,0.355,19.77,0.481,59.97,395.596
2,2026-02-21 14:10:00,116.15,0.356,19.81,0.478,59.96,395.599
2,2026-02-21 14:20:00,116.12,0.352,19.69,0.48,59.96,395.603
2,2026-02-21 14:30:00,115.57,0.348,19.84,0.494,59.96,395.606
2,2026-02-21 14:40:00,116.2,0.346,19.99,0.499,59.99,395.609
2,2026-02-21 14:50:00,116.61,0.348,20.09,0.494,59.97,395.613
2,2026-02-21 15:00:00,116.756,0.347,19.756,0.49,59.967,395.616
2,2026-02-21 15:10:00,114.75,0.354,19.73,0.487,59.98,395.619
2,2026-02-21 15:20:00,116.88,0.35,19.86,0.486,59.95,395.623
2,2026-02-21 15:30:00,116.69,0.351,19.82,0.484,59.92,395.626
2,2026-02-21 15:40:00,115.3,0.351,19.69,0.486,59.95,395.629
2,2026-02-21 15:50:00,115.16,0.349,19.75,0.491,59.97,395.632
2,2026-02-21 16:00:00,115.24,0.349,19.72,0.489,59.97,395.636
2,2026-02-21 16:10:00,115.31,0.349,19.89,0.494,59.95,395.639
2,2026-02-21 16:20:00,115.5,0.353,20.088,0.494,59.962,395.642
